gen	best_of_gen	nevals	avg    	std    	min  	max  
11 	8561       	32    	9808.58	1656.13	8561	14354
12 	8561       	43    	10133.9	2083.35	8561	16021
13 	8561       	43    	10372.7	1932.05	8561	14752
14 	8561       	39    	10014.2	1735.2 	8561	14127
15 	8561       	34    	9977.96	1969.24	8561	16021
16 	8561       	29    	9957.34	1899.01	8561	15119
17 	8561       	32    	10067.2	1940.33	8561	15452
18 	8561       	36    	9984.26	1913.64	8561	14942
19 	8561       	39    	10252.6	1831.12	8561	14157
20 	8561       	39    	10293.1	1841.78	8561	14127
run 0: 8561.00 65 478
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9542       	50    	13368.7	1894.99	9542	16554
1  	8655       	40    	12269.7	1888.63	8655	17214
2  	8655       	38    	11674.3	1951.04	8655	15476
3  	8561       	43    	11312.4	1955.71	8561	15231
4  	8561       	41    	10945.9	1828.03	8561	15798
5  	8561       	35    	10287.6	1586.88	8561	14047
6  	8561       	38    	10258.5	1937.03	8561	15018
7  	8561       	42    	10562.7	2078.91	8561	15255
8  	8561       	39    	9936.28	1563.2 	8561	14616
9  	8561       	35    	9977.3 	1735.31	8561	13860
10 	8561       	35    	9907.08	1698.93	8561	14048
11 	8561       	40    	9978.52	1748.59	8561	14819
12 	8561       	31    	10146.1	1813.85	8561	14354
13 	8561       	33    	9748.58	1592.99	8561	13681
14 	8561       	38    	9912.64	1719.43	8561	13996
15 	8561       	36    	10255.3	2080.96	8561	15142
16 	8561       	38    	9812.8 	1736.53	8561	14354
17 	8561       	43    	10321.9	1950.38	8561	15442
18 	8561       	39    	10165.4	1812.08	8561	16078
19 	8561       	37    	10198.1	2041.06	8561	15509
20 	8561       	41    	10211.1	1846.21	8561	14957
run 1: 8561.00 54 508
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9766       	50    	13575.8	1835.21	9766	17156
1  	8514       	35    	12072.1	1628.77	8514	15387
2  	8514       	40    	11387.8	1823.37	8514	15929
3  	8514       	35    	10643.5	1755.42	8514	16439
4  	8514       	34    	10654.7	1745.41	8514	14064
5  	8514       	40    	10315.4	1671.6 	8514	14335
6  	7915       	41    	10362.8	1887.84	7671	14779
7  	7671       	34    	10372.6	1923.83	7671	15762
8  	7671       	37    	9861.9 	1833.07	7671	14294
9  	7671       	38    	9744.42	1963.1 	7671	14769
10 	7671       	33    	9631.76	2364.11	7671	14491
11 	7671       	40    	9411.74	1944.68	7671	13820
12 	7671       	39    	9481.34	2085.44	7671	15051
13 	7671       	36    	9368.54	2153.58	7671	14165
14 	7671       	37    	9071.5 	1819.15	7671	13511
15 	7671       	41    	9399.54	2324.66	7671	14498
16 	7671       	36    	9457.1 	2522.5 	7671	17324
17 	7671       	42    	9264.62	2094.62	7671	15601
18 	7671       	40    	9719.78	2152.73	7671	14653
19 	7671       	34    	9333.74	1820.8 	7671	13094
20 	7671       	39    	9649.84	2153.35	7671	14942
run 2: 7671.00 50 498
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9206       	50    	13201.1	1667.38	9206	16979
1  	8561       	37    	12006.6	1737.85	8561	14798
2  	8561       	34    	11836.9	2130.2 	8561	16520
3  	8561       	42    	11079.1	1871.26	8561	16482
4  	8561       	37    	10446.4	1530.35	8561	14153
5  	8561       	39    	10856.1	1905.88	8561	15278
6  	8561       	35    	10361.8	1713.04	8561	14747
7  	8561       	40    	10306.4	1817.31	8561	13996
8  	8561       	31    	10045.8	2176.6 	8561	15412
9  	8561       	41    	10368.7	1785.99	8561	14220
10 	8561       	38    	10272.1	1892.74	8561	15036
11 	8561       	31    	10016.6	1857.24	8561	15047
12 	8561       	41    	10646.6	2059.18	8561	15351
13 	8561       	37    	9882.26	1798.16	8561	14770
14 	8561       	38    	10154.2	1893.54	8561	13633
15 	8561       	39    	10405  	1968.41	8561	14366
16 	8561       	34    	10531.2	2201.48	8561	15651
17 	8561       	41    	10400.9	2004.54	8561	15231
18 	8561       	39    	9781.18	1473.34	8561	13324
19 	8561       	35    	10223.2	1988.06	8561	14616
20 	8561       	35    	10130.9	1960.88	8561	16011
run 3: 8561.00 60 522
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9356       	50    	13413.7	1494.37	9356	16404
1  	7671       	36    	12296.6	1916.34	7671	16397
2  	7671       	43    	11421.5	2311.83	7671	17017
3  	7671       	32    	10785.7	2086.13	7671	15419
4  	7671       	45    	10274.9	1943.78	7671	14661
5  	7671       	38    	10420.7	1792.48	7671	14770
6  	7671       	26    	9831.42	1875.87	7671	13484
7  	7671       	41    	9710.78	1957.84	7671	14661
8  	7671       	34    	9718.34	2222.15	7671	15194
9  	7671       	31    	9181.54	2098.26	7671	16344
10 	7671       	36    	10213  	2755.43	7671	20118
11 	7671       	39    	9810.12	2153.25	7671	15645
12 	7671       	36    	9697.22	2236.2 	7671	15194
13 	7671       	31    	9281.24	2126.95	7671	15127
14 	7671       	34    	9239.02	2246.81	7671	14793
15 	7671       	45    	10286.8	2360.86	7671	15963
16 	7671       	35    	9213.5 	2061.64	7671	15750
17 	7671       	36    	9510.58	2188.17	7671	14570
18 	7671       	35    	9065.9 	1676.23	7671	13044
19 	7671       	42    	9512.52	2043.24	7671	14985
20 	7671       	37    	9636.6 	2206.65	7671	13820
run 4: 7671.00 67 488
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9143       	50    	13242.6	1971.57	9143	17070
1  	8385       	44    	11654  	1971.19	8385	16283
2  	8385       	36    	11149.4	1537.11	8385	15078
3  	8385       	36    	10591.4	1775.14	8385	14793
4  	8385       	42    	10619.7	1989.66	8385	15601
5  	7812       	34    	9954.32	1843.68	7671	14128
6  	7671       	36    	9853.78	1995.81	7671	16313
7  	7671       	34    	9578.22	1888.08	7671	15642
8  	7671       	39    	9860.84	1829.24	7671	14583
9  	7671       	41    	10247.9	2207.67	7671	15693
10 	7671       	40    	9878.84	2342.25	7671	15963
11 	7671       	35    	9197.4 	1960.13	7671	15081
12 	7671       	33    	9884.28	2070.93	7671	15139
13 	7671       	30    	9682.04	2560.02	7671	17184
14 	7671       	40    	10232.5	2421.01	7671	16698
15 	7671       	40    	9574.48	2094.54	7671	15578
16 	7671       	39    	10363.1	2827.37	7671	20118
17 	7671       	39    	10079.8	2156.37	7671	14187
18 	7671       	39    	9759.74	2083.17	7671	14765
19 	7671       	40    	9547.86	2157.72	7671	14607
20 	7671       	38    	9092.06	1804.93	7671	13177
run 5: 7671.00 47 503
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9324       	50    	13346.2	1990.35	9324	17449
1  	9324       	31    	11858.9	1620.93	9324	15518
2  	7671       	38    	11080.3	1822.45	7671	15238
3  	7671       	41    	10510.2	1745.47	7671	15177
4  	7671       	34    	10045.7	1855.69	7671	15246
5  	7671       	38    	10136.5	2274.75	7671	17215
6  	7671       	38    	9948.5 	2569.49	7671	16213
7  	7671       	42    	9586.56	2258.77	7671	14716
8  	7671       	39    	9481.4 	2319.3 	7671	15935
9  	7671       	39    	9646.14	2127.14	7671	14677
10 	7671       	43    	9834   	2210.81	7671	16766
11 	7671       	41    	9770.36	2265.6 	7671	14277
12 	7671       	35    	9275.5 	1926.9 	7671	13553
13 	7671       	41    	9490.28	2192.91	7671	14914
14 	7671       	31    	9528.44	2322.59	7671	16456
15 	7671       	39    	9813.74	2388.12	7671	17092
16 	7671       	35    	9420.38	2169.09	7671	16281
17 	7671       	37    	9747.86	2226.95	7671	15127
18 	7671       	38    	9420.46	1886.63	7671	14272
19 	7671       	34    	9407.16	2445.04	7671	16342
20 	7671       	41    	9541.1 	2411.13	7671	19834
run 6: 7671.00 61 481
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9005       	50    	13295.8	1807.86	9005	16699
1  	7671       	38    	12029.4	1688.51	7671	15296
2  	7671       	44    	11077.1	2264.98	7671	19291
3  	7671       	37    	10389.7	1887.26	7671	15635
4  	7671       	35    	9896.82	1784.77	7671	14614
5  	7671       	39    	9917.16	1985.71	7671	16021
6  	7671       	33    	9478.76	2045.61	7671	16981
7  	7671       	38    	9421.64	1900.15	7671	14221
8  	7671       	35    	9557.38	2121.22	7671	16282
9  	7671       	39    	9579.66	2257.43	7671	17215
10 	7671       	42    	10025.7	2187.96	7671	15645
11 	7671       	39    	9709.32	2318.17	7671	14661
12 	7671       	29    	9115.4 	2107.07	7671	14661
13 	7671       	38    	9560.76	2271.86	7671	14843
14 	7671       	40    	9368.84	2423.86	7671	16281
15 	7671       	39    	9224.44	1959.23	7671	15989
16 	7671       	31    	9159.16	1792.08	7671	13820
17 	7671       	40    	9489.24	2136.37	7671	15578
18 	7671       	43    	9759.48	2550.94	7671	15194
19 	7671       	37    	9534.64	2194.3 	7671	15970
20 	7671       	37    	9122.3 	2157.12	7671	14944
run 7: 7671.00 64 479
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10408      	50    	14044.8	2067.69	10408	19243
1  	9665       	32    	12593.5	1676.88	9665 	16835
2  	7671       	36    	11368.6	1803.98	7671 	15300
3  	7671       	35    	10514.4	2019.88	7671 	14939
4  	7671       	35    	10439  	2298.69	7671 	16282
5  	7671       	43    	10406.5	2411.79	7671 	15745
6  	7671       	32    	9879.14	2119.1 	7671 	14413
7  	7671       	34    	10102  	2247.2 	7671 	14562
8  	7671       	40    	10394  	2350.99	7671 	16844
9  	7671       	38    	10126.9	2122.72	7671 	16282
10 	7671       	43    	9904.8 	2285.44	7671 	16193
11 	7671       	38    	9981.76	2127.63	7671 	15207
12 	7671       	31    	9602.02	2270.55	7671 	15121
13 	7671       	38    	9977.64	2547.64	7671 	15016
14 	7671       	42    	9766.06	2184.33	7671 	15194
15 	7671       	40    	9549.32	2235.02	7671 	14745
16 	7671       	44    	9889.36	2223.2 	7671 	16387
17 	7671       	32    	9614   	2410.08	7671 	16428
18 	7671       	41    	10095.6	2082.9 	7671 	14914
19 	7671       	35    	9609   	1946.06	7671 	14947
20 	7671       	38    	9402.92	2166.99	7671 	15172
run 8: 7671.00 79 509
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9629       	50    	13340.2	1862.99	9629	17268
1  	7671       	40    	11953.4	1776.77	7671	16146
2  	7671       	45    	11325.8	1742.39	7671	15750
3  	7671       	40    	11230.1	1848.59	7671	16315
4  	7671       	35    	10557.9	1883.74	7671	15231
5  	7671       	37    	10335  	1797.89	7671	14671
6  	7671       	37    	10297  	1956.41	7671	16011
7  	7671       	42    	10378  	2110.62	7671	14657
8  	7671       	36    	9844.68	2007.51	7671	14491
9  	7671       	44    	9896.84	2393.69	7671	15824
10 	7671       	29    	9109.34	2085.24	7671	16705
11 	7671       	36    	9670.62	2547.56	7671	17700
12 	7671       	36    	9800.7 	2144.5 	7671	14677
13 	7671       	37    	9839.54	2347.11	7671	17044
14 	7671       	42    	9236.68	2024.49	7671	16947
15 	7671       	38    	9421.98	2481.81	7671	17241
16 	7671       	37    	9745.58	2475.49	7671	17463
17 	7671       	35    	9586.86	2061.06	7671	14420
18 	7671       	40    	9949.48	2496.29	7671	16344
19 	7671       	43    	9829.58	2234.85	7671	15970
20 	7671       	36    	9860.46	2309.24	7671	15465
run 9: 7671.00 61 512
8 	16413
18 	9898       	43    	12168.3	2002.56	9898 	16921
19 	9898       	41    	12128.4	1981.98	9898 	17183
20 	9898       	42    	11914.5	1861.35	9898 	16306
run 9: 9898.00 4 519
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10783      	50    	14496.6	1931.18	10783	19124
1  	10403      	43    	13328.5	1887.12	10403	18881
2  	9590       	39    	12364.9	1559.43	9590 	16361
3  	9590       	36    	11584.7	1411.6 	9590 	15138
4  	9590       	41    	11366.4	1655.44	9590 	17095
5  	9590       	40    	11436.4	1880.1 	9590 	15705
6  	9590       	38    	10924.6	1703.28	9590 	15455
7  	9590       	40    	11314  	2063.09	9590 	17907
8  	9590       	42    	11474.3	2075.48	9590 	16407
9  	9590       	37    	11072.3	1773.22	9590 	15979
10 	9321       	39    	11148.8	1833.53	9321 	17032
11 	9321       	37    	11063.2	1643.32	9321 	15530
12 	9321       	42    	11552.9	2044.46	9321 	16220
13 	9321       	43    	11024  	1627.76	9321 	14883
14 	9321       	32    	11017  	1818.99	9321 	16447
15 	9321       	33    	10626.9	1666.06	9321 	15738
16 	9321       	39    	10875.3	1729.17	9321 	15738
17 	9321       	41    	11116.2	1846.44	9321 	15738
18 	9321       	39    	11019.8	1692.63	9321 	15006
19 	9321       	30    	10500.2	1632.55	9321 	14636
20 	9321       	35    	11043.9	1893.85	9321 	15525
run 0: 9321.00 3 502
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10671      	50    	14664.4	2064.46	10671	20074
1  	9321       	34    	13516  	2301.48	9321 	20417
2  	9321       	41    	12173  	1535.42	9321 	15781
3  	9321       	29    	11464.2	1500.67	9321 	14740
4  	9321       	36    	11385  	1840.8 	9321 	17299
5  	9321       	35    	11442.9	1785.12	9321 	16343
6  	9321       	36    	11278.8	1708.24	9321 	15315
7  	9321       	38    	10786.1	1505.9 	9321 	15218
8  	9321       	38    	10847.2	1774.87	9321 	15144
9  	9321       	43    	10880.8	1629.91	9321 	14125
10 	9321       	39    	10907.9	1713.54	9321 	14736
11 	9321       	32    	10516.6	1469.63	9321 	13987
12 	9321       	31    	10778.3	1695.26	9321 	15599
13 	9321       	44    	10880.4	1388.27	9321 	13489
14 	9321       	37    	11396.3	1773.59	9321 	15568
15 	9321       	35    	10795.6	1785.44	9321 	15031
16 	9321       	37    	11041.5	1991.5 	9321 	16234
17 	9321       	36    	10860.9	1835.87	9321 	14811
18 	9321       	34    	10862.1	1773.37	9321 	15144
19 	9321       	41    	11594.4	2068.91	9321 	15803
20 	9321       	43    	11572  	1909.85	9321 	15743
run 1: 9321.00 0 514
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10411      	50    	14428.9	1903.44	10411	18723
1  	10411      	36    	13383.1	1734.11	10411	17059
2  	9321       	36    	12699.6	1735.23	9321 	16777
3  	9321       	38    	12084.9	1535.15	9321 	15846
4  	9321       	40    	11767.9	1531.85	9321 	15422
5  	9321       	39    	11258.5	1327.45	9321 	14671
6  	9321       	38    	10993  	1532.51	9321 	14537
7  	9321       	35    	10876.2	1775.73	9321 	15085
8  	9321       	38    	11076.2	1847.46	9321 	15766
9  	9321       	35    	10767.4	1830.65	9321 	15713
10 	9321       	40    	11123.7	2055.51	9321 	16835
11 	9321       	38    	10555.2	1702.2 	9321 	15019
12 	9321       	37    	10798.3	1677.4 	9321 	15803
13 	9321       	40    	11264.8	2061.79	9321 	15848
14 	9321       	37    	11071.9	1800.24	9321 	16086
15 	9321       	40    	11151.9	1920.73	9321 	16391
16 	9321       	29    	10571.5	1604.38	9321 	14919
17 	9321       	42    	10892.6	1595.31	9321 	14272
18 	9321       	37    	11363.9	1686.97	9321 	14811
19 	9321       	36    	10726.1	1684.88	9321 	16055
20 	9321       	40    	10829.3	1864.22	9321 	15743
run 2: 9321.00 4 502
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10109      	50    	14498.1	1994.65	10109	19697
1  	9321       	43    	13411.2	2054.07	9321 	18735
2  	9321       	33    	12023.9	1711.46	9321 	16307
3  	9321       	36    	11823.1	1874.53	9321 	18048
4  	9321       	37    	11287.8	2036.54	9321 	17180
5  	9321       	40    	11039.2	1713.66	9321 	15845
6  	9321       	42    	11226.7	1795.19	9321 	16870
7  	9321       	37    	11079.1	1823.96	9321 	15329
8  	9321       	34    	10955.9	1881.73	9321 	16140
9  	9321       	37    	11130.9	1735.15	9321 	14647
10 	9321       	38    	11211.9	2004.3 	9321 	16714
11 	9321       	34    	10793.5	1511.85	9321 	14222
12 	9321       	40    	11001.7	1742.5 	9321 	15032
13 	9321       	44    	10951  	1752.45	9321 	16406
14 	9321       	32    	11126.1	1886.12	9321 	15599
15 	9321       	32    	10623.2	1367.53	9321 	13318
16 	9321       	39    	11228  	2086.02	9321 	15518
17 	9321       	36    	10883.9	1659.1 	9321 	15144
18 	9321       	41    	11155.3	1887.18	9321 	15208
19 	9321       	40    	10945.3	1605.8 	9321 	14371
20 	9321       	33    	11090.2	1888.66	9321 	17404
run 3: 9321.00 1 508
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10703      	50    	15163.1	2022.64	10703	20308
1  	9321       	38    	13340.8	1805.77	9321 	17698
2  	9321       	40    	12330.3	1699.35	9321 	17370
3  	9321       	37    	11690.3	1993.74	9321 	16303
4  	9321       	37    	10972.2	1472.15	9321 	15352
5  	9321       	40    	11164.6	1872.98	9321 	16745
6  	9321       	42    	11415.3	2021.73	9321 	16650
7  	9321       	35    	11095.7	1909.09	9321 	18423
8  	9321       	35    	10725.5	1573.09	9321 	14857
9  	9321       	36    	11035.2	1985.04	9321 	16891
10 	9321       	42    	10892.1	1723.92	9321 	16106
11 	9321       	41    	11007.4	1836.22	9321 	15247
12 	9321       	34    	10573.8	1449.35	9321 	13954
13 	9321       	34    	10558.7	1569.18	9321 	13902
14 	9321       	37    	10668.5	1431.28	9321 	13734
15 	9321       	34    	10729.8	1735.56	9321 	15209
16 	9321       	32    	10788.3	1739.96	9321 	16106
17 	9321       	39    	10590.4	1765.01	9321 	16689
18 	9321       	38    	10781.7	1537.6 	9321 	14946
19 	9321       	32    	10610.1	1661.48	9321 	15046
20 	9321       	41    	11187.4	1906.08	9321 	16106
run 4: 9321.00 1 494
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	10970      	50    	14865.9	1744.48	10970	19690
1  	9590       	40    	13910  	1938.56	9590 	19640
2  	9590       	40    	12753.1	1742.47	9590 	15347
3  	9590       	38    	12663.8	1815.41	9590 	18048
4  	9590       	42    	11980.8	1788.53	9590 	16818
5  	9321       	37    	11883.6	1889.04	9321 	16271
6  	9321       	38    	10896.3	1553.43	9321 	15501
7  	9321       	45    	11058.2	1747.48	9321 	18048
8  	9321       	39    	10951.5	1623.96	9321 	15456
9  	9321       	38    	10754.5	1465.2 	9321 	14098
10 	9321       	40    	10828.4	1687.58	9321 	14165
11 	9321       	35    	10823.5	1728   	9321 	16569
12 	9321       	34    	10631.1	1606.47	9321 	14093
13 	9321       	46    	11149.2	1708.7 	9321 	15247
14 	9321       	42    	11052.4	1582.79	9321 	14811
15 	9321       	38    	10975.6	1754   	9321 	15835
16 	9321       	40    	11207.9	1567.75	9321 	15080
17 	9321       	45    	11190  	1573.85	9321 	15284
18 	9321       	34    	10970.5	1791.66	9321 	15377
19 	9321       	37    	10750.3	1469.1 	9321 	13753
20 	9321       	40    	10773.4	1776.84	9321 	15738
run 5: 9321.00 7 502
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	9744       	50    	14657.3	2140.45	9744	20817
1  	9590       	44    	13141.7	1962.07	9590	17600
2  	9590       	35    	11672.1	1648.97	9590	15411
3  	9590       	39    	11259.1	1440.7 	9590	14680
4  	9590       	41    	11488.6	1628.43	9590	15958
