gen	best_of_gen	nevals	avg    	std    	min  	max  
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	28778      	50    	35242.8	2975.68	28778	42375
1  	24007      	41    	32534.7	3539.27	24007	40352
2  	22506      	39    	30179.4	3510.72	22506	38586
3  	21961      	41    	28773.4	3131.22	21961	34469
4  	20485      	33    	27264.5	4025.33	20485	36313
5  	20485      	37    	26630.4	3524.09	20485	35746
6  	19991      	35    	24948.1	3259.92	19991	33390
7  	16871      	38    	23730.4	3435.86	16871	31279
8  	16871      	40    	24497.5	3750.93	16871	32566
9  	16871      	36    	24098.2	3462.04	16871	31599
10 	16472      	37    	23537.5	3854.04	16472	31981
11 	16472      	30    	22893  	3980.7 	16472	32281
12 	15718      	39    	23146.1	4378.77	15718	31906
13 	15718      	37    	22163.4	4294.44	15718	33289
14 	15718      	39    	21875.9	4189.12	15718	35107
15 	15718      	30    	21297.8	4120.18	15718	32272
16 	15718      	35    	21528.3	4540.93	15718	31582
17 	15718      	39    	21723.5	4766.66	15718	32082
18 	15718      	37    	19665  	4169.7 	15718	31008
19 	15718      	33    	19368.7	3903.47	15718	28191
20 	15718      	38    	20626.3	4529.77	15718	31467
21 	15718      	38    	19913.4	4228.51	15718	30531
22 	15718      	42    	19582.6	3927.13	15718	29404
23 	15718      	36    	19682.7	3961.52	15718	29678
24 	15718      	35    	19655.5	4323.76	15718	30503
25 	15718      	38    	19295.1	4001.58	15718	32349
26 	15718      	34    	19088.2	3891.28	15718	27942
27 	15718      	39    	19142.5	4184.2 	15718	31883
28 	15718      	34    	19050.8	3824.24	15718	27132
29 	15718      	42    	20009.9	4131.63	15718	31742
30 	15652      	34    	19045.4	4030.92	15652	29870
31 	15652      	33    	18889.5	3895.16	15652	29429
32 	15652      	32    	18312.9	3926.58	15652	32261
33 	15652      	40    	19612.7	4530.42	15652	34679
34 	15652      	35    	20063.2	4720.7 	15652	33128
35 	15652      	42    	19933.2	4563.93	15652	31655
36 	15652      	38    	19552.6	4302.15	15652	29343
37 	15652      	35    	19600.7	4339.79	15652	32763
38 	15652      	40    	20252.5	3983.64	15652	28776
39 	15652      	42    	20853.6	4861.04	15652	31098
40 	15652      	42    	20215.5	4611.49	15652	35995
41 	15652      	36    	19199.8	3921.36	15652	28127
42 	15652      	39    	19798.2	3951.19	15652	28030
43 	15652      	38    	19439.5	3492.99	15652	27103
44 	15652      	39    	21088.5	5011   	15652	32560
45 	15652      	36    	20065.3	3716.62	15652	28124
46 	15652      	35    	19543  	4388.69	15652	31828
47 	15652      	36    	19464.5	4079.69	15652	28506
48 	15652      	33    	19054.8	3408.76	15652	25849
49 	15652      	37    	18787.5	3971.39	15652	30717
50 	15652      	34    	18743.8	4280.55	15652	29952
run 1: 15652.00 114 1247
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	26775      	50    	34893.9	4127.27	26775	46811
1  	25412      	37    	31726.6	3144.12	25412	38734
2  	22863      	33    	29964  	3765.81	22863	39338
3  	17002      	40    	28168.1	3918.6 	17002	37927
4  	17002      	38    	25755.3	4083.04	17002	35653
5  	17002      	40    	23775.8	3742.56	17002	32795
6  	16193      	40    	22187.7	3621.08	16193	31487
7  	16193      	39    	21078.4	4185.22	16193	31819
8  	16193      	29    	20285.1	4209.36	16193	32820
9  	14750      	41    	20475.8	4072.92	14750	29544
10 	14750      	41    	20763.1	3739.95	14750	30332
11 	14750      	41    	20156.5	4046.64	14750	34400
12 	14750      	40    	20670.5	4068.01	14750	29207
13 	14750      	40    	20759.8	3953.87	14750	28662
14 	14750      	39    	19781.5	4024.05	14750	29109
15 	14750      	36    	18282.2	4035.05	14750	28858
16 	14750      	43    	19015.2	4461.65	14750	32508
17 	14750      	40    	19303.5	4286.65	14750	30818
18 	14750      	34    	19147.3	4173.71	14750	28198
19 	14750      	37    	18921  	3835.29	14750	27001
20 	14750      	41    	18675.7	3892.27	14750	29000
21 	14750      	30    	18898.7	4033.18	14750	29597
22 	14750      	38    	20476.7	3479.99	14750	27500
23 	14750      	42    	20735.3	3872.57	14750	29497
24 	14750      	35    	19913.3	4433.52	14750	30487
25 	14750      	36    	18097.3	3838.65	14750	27285
26 	14750      	38    	17833.6	3362.91	14750	25492
27 	14750      	37    	18727.3	4321.48	14750	31953
28 	14750      	38    	18243.3	4292.49	14750	29418
29 	14750      	42    	18252.3	3332   	14750	29788
30 	14750      	40    	18753.8	3512.65	14750	26977
31 	14750      	40    	18705.4	3865.19	14750	28804
32 	14750      	41    	18780.4	4121.89	14750	31258
33 	14750      	42    	18582  	3755.98	14750	28090
34 	14750      	38    	18637.3	3575.57	14750	28276
35 	14668      	41    	18281.9	3666.63	14668	26072
36 	14668      	44    	18986.6	4043.07	14668	29084
37 	14668      	42    	19514.4	4258.3 	14668	29511
38 	14668      	39    	20081.9	4232.67	14668	32349
39 	14668      	40    	19465.1	4295.6 	14668	31115
40 	14668      	35    	18807.9	3915.03	14668	29433
41 	14668      	39    	19488.9	4111.41	14668	29919
42 	14668      	34    	18560.2	3939.96	14668	28600
43 	14668      	38    	19256  	3715.31	14668	26007
44 	14668      	47    	18416.2	3342.04	14668	24289
45 	14668      	46    	18491  	3688.97	14668	26136
46 	14668      	39    	18820  	4154.43	14668	27615
47 	14668      	31    	18506.4	3693.01	14668	26101
48 	14668      	37    	17936.8	3458.25	14668	26594
49 	14668      	40    	18342.3	3201.54	14668	26389
50 	14668      	27    	17521.9	3589.99	14668	29019
run 2: 14668.00 0 1294
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	23538      	50    	35093.6	3687.76	23538	42728
1  	20052      	36    	32149.3	4225.8 	20052	41963
2  	16945      	34    	27635.6	4674.26	16945	37994
3  	16634      	30    	25067.1	4367.36	16634	35159
4  	16634      	32    	23935.4	4918.04	16634	35568
5  	15690      	37    	23051.7	5042.66	15690	33555
6  	15690      	37    	21735.8	4282.79	15690	31711
7  	15690      	38    	21092.7	3487.67	15690	29633
8  	14550      	39    	21889.8	4376.65	14550	31579
9  	14550      	38    	21522.1	4350.52	14550	33202
10 	14550      	36    	20677.5	4164.22	14550	29901
11 	14550      	39    	21108.6	4606.76	14550	30907
12 	14550      	38    	19478.1	4376.56	14550	32038
13 	14550      	38    	19575.4	4427.88	14550	30297
14 	14550      	34    	20879.5	5215.59	14550	33028
15 	14494      	37    	19847.8	4156.7 	14494	28449
16 	14494      	36    	19166.2	4067.43	14494	28940
17 	14449      	29    	18391.4	4235.76	14449	28898
18 	14449      	30    	18520.6	4223.79	14449	29380
19 	14449      	43    	19374.7	3799.31	14449	25006
20 	14449      	41    	18908.9	4255.77	14449	31075
21 	14449      	39    	18981.8	4483.89	14449	30578
22 	14449      	39    	19144.7	4320.25	14449	33497
23 	14449      	40    	19227.2	3954.06	14449	27859
24 	14449      	36    	18655.6	4006.84	14449	25974
25 	14449      	40    	19258.7	4856.77	14449	34172
26 	14449      	41    	18543.8	4413.79	14449	28568
27 	14449      	34    	18067.1	4007.14	14449	25942
28 	14449      	42    	17576.7	3691.74	14449	25811
29 	14449      	41    	17948.9	3928.15	14449	27004
30 	14449      	37    	19011.1	4429.96	14449	30859
31 	14449      	37    	18046.6	4194.06	14449	27495
32 	14449      	41    	16983  	3632.75	14449	27691
33 	14449      	43    	18503.7	3737.17	14449	25082
34 	14449      	38    	18576  	4039.59	14449	30805
35 	14449      	36    	18634.6	4098.1 	14449	29789
36 	14449      	41    	19727.5	4355.35	14449	29521
37 	14449      	39    	20139.9	4253.88	14449	29176
38 	14449      	38    	19651.6	4629.76	14449	30112
39 	14449      	37    	19051.3	4420.63	14449	28385
40 	14449      	35    	19080.9	4191.66	14449	26943
41 	14449      	35    	19239.8	4527.54	14449	29928
42 	14449      	41    	19072.2	3969.91	14449	27327
43 	14449      	37    	20408.3	4626.73	14449	30484
44 	14449      	30    	18955.5	4448.12	14449	34387
45 	14449      	39    	19035.4	3995.95	14449	27753
46 	14449      	38    	19462.5	4650.74	14449	28646
47 	14449      	32    	18596.2	3710.49	14449	27724
48 	14449      	37    	19487  	4479.48	14449	29289
49 	14449      	42    	20013.4	4366.62	14449	31376
50 	14449      	39    	19801.7	4712.41	14449	31139
run 3: 14449.00 19 1270
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	25395      	50    	34611.9	3629.02	25395	43607
1  	24461      	36    	31678  	3294.61	24461	38361
2  	24461      	44    	30030.3	3577.79	24461	39221
3  	20153      	40    	27960.5	3306.01	20153	35029
4  	20077      	38    	26506.7	3405.65	20077	33179
5  	19777      	41    	24749.3	3463.92	19777	32690
6  	15457      	41    	24389.3	3226.24	15457	30837
7  	15457      	36    	23486.2	4225.38	15457	30506
8  	15234      	31    	21732.9	4379.37	15234	31780
9  	15234      	35    	20778.8	4468.38	15234	29969
10 	15234      	34    	20506.9	4751.26	15234	30026
11 	14894      	36    	19296.6	3700.33	14894	27441
12 	14894      	41    	19659.1	3750.91	14894	27305
13 	14894      	37    	20291  	4177.62	14894	29376
14 	14894      	38    	18876.1	4098.42	14894	33669
15 	14894      	30    	18404.6	4204.85	14894	28690
16 	14894      	45    	19928.9	4117.2 	14894	29434
17 	14894      	38    	20316.5	4682.17	14894	31480
18 	14894      	41    	19857.7	4411.15	14894	28905
19 	14894      	39    	19574  	4332.95	14894	31193
20 	14894      	40    	20286.3	4864.81	14894	30272
21 	14894      	38    	19602.5	4831.36	14894	31917
22 	14894      	37    	18735.4	3836.57	14894	25501
23 	14894      	37    	20178.8	4121.75	14894	28893
24 	14894      	33    	19166  	3951.9 	14894	26440
25 	14894      	35    	20198.1	4578.15	14894	29593
26 	14894      	36    	18896  	4567.34	14894	32016
27 	14894      	41    	19051.2	4270.53	14894	28899
28 	14894      	41    	19335.7	3924.79	14894	27362
29 	14894      	29    	18200.1	3902.79	14894	28356
30 	14894      	30    	18145.5	3987.32	14894	27661
31 	14894      	43    	19280.1	4353.56	14894	27465
32 	14894      	38    	20155  	4396.13	14894	29447
33 	14894      	41    	19859.6	4354.84	14894	31453
34 	14894      	37    	19199  	4153.47	14894	31618
35 	14894      	34    	19771  	4762.81	14894	32624
36 	14894      	40    	19176.8	4713.77	14894	28833
37 	14894      	41    	19970.5	4516.85	14894	28583
38 	14894      	37    	19580.3	4535.75	14894	32535
39 	14894      	34    	19120.6	5087.12	14894	35553
40 	14894      	37    	18168.4	3960.63	14894	30898
41 	14894      	40    	18637.6	4294.19	14894	29506
42 	14894      	42    	17832.4	3650.65	14894	29294
43 	14894      	42    	19128.9	4450.63	14894	30293
44 	14894      	40    	19592.3	4512.07	14894	30448
45 	14894      	38    	18810.2	4439.98	14894	27948
46 	14894      	38    	19231.8	4410.82	14894	28320
47 	14894      	33    	18056.6	4351.89	14894	32738
48 	14894      	38    	18761.3	4351.33	14894	27511
49 	14894      	36    	19208.5	4449.63	14894	27668
50 	14894      	37    	18739.1	4806.74	14894	30559
run 4: 14894.00 4 1240
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	25303      	50    	36114.4	3605.84	25303	42472
1  	23107      	37    	33261.1	3812.44	23107	39757
2  	23107      	30    	30345.1	3564.84	23107	39618
3  	23107      	37    	28954.3	3372.48	23107	38830
4  	21925      	33    	27085.6	3040.67	21925	36025
5  	19539      	35    	26658.3	3314.16	19539	33433
6  	18230      	29    	24894.4	3262.29	18230	32621
7  	18230      	32    	24588.5	3558.68	18230	32802
8  	18230      	32    	24257.7	3857.63	18230	34430
9  	17414      	38    	23587  	4144   	17414	34852
10 	17414      	40    	24143.7	4338.77	17414	33246
11 	15957      	34    	22343.8	3905.61	15957	32918
12 	15957      	37    	22690.9	4491.7 	15957	32397
13 	15957      	39    	21443  	3762.37	15957	31932
14 	15957      	30    	21483.6	4272.34	15957	30276
15 	15957      	43    	22240.3	4133.82	15957	32916
16 	15658      	39    	21600.4	4625.43	15658	32546
17 	15658      	41    	21032.1	4371.16	15658	30690
18 	15658      	35    	20016.3	3938.4 	15658	30002
19 	15658      	42    	21105.7	4410.3 	15658	30505
20 	15658      	33    	19959.3	4276.64	15658	30659
21 	15658      	37    	19223  	3797.19	15658	30161
22 	15658      	42    	19687.5	4131.21	15658	28251
23 	15658      	33    	18965.3	3693.18	15658	26930
24 	15658      	44    	19104  	3575.8 	15658	27278
25 	15658      	36    	19360.4	3886.99	15658	28220
26 	15326      	45    	20385.9	4213.09	15326	29793
27 	15326      	37    	19169.1	4392.12	15326	31846
28 	15326      	43    	18732.8	3725.12	15326	27929
29 	15326      	37    	18865  	3870.62	15326	28427
30 	15326      	39    	19217.5	3927.42	15326	28492
31 	15326      	42    	20377  	4539.33	15326	29361
32 	15025      	37    	19945.9	4003.42	15025	29897
33 	14724      	36    	20450.4	4246.5 	14724	30240
34 	14724      	36    	19398.9	4498.16	14724	30052
35 	14550      	33    	18765.2	4417.89	14550	28744
36 	14550      	38    	19850  	4012.41	14550	27471
37 	14550      	36    	19885.3	5176.71	14550	34336
38 	14550      	43    	20390.9	4962.55	14550	31731
39 	14550      	39    	18784.8	4358.83	14550	29337
40 	14550      	39    	20254.1	4858.65	14550	31668
41 	14550      	37    	19905.8	4031.29	14550	27448
42 	14550      	31    	19283.4	4052.1 	14550	29406
43 	14550      	40    	20256.5	4541.88	14550	33006
44 	14550      	45    	19487.7	4613.43	14550	33263
45 	14550      	39    	19456.4	4154.65	14550	28081
46 	14550      	35    	19168.8	4297.26	14550	26748
47 	14550      	32    	20009.1	4869.25	14550	30331
48 	14550      	42    	19674.5	4229.23	14550	28889
49 	14550      	32    	19391.3	4172.66	14550	28490
50 	14550      	36    	18942.4	4330.65	14550	29393
run 5: 14550.00 17 1256
gen	best_of_gen	nevals	avg    	std   	min  	max  
0  	24813      	50    	35774.4	3987.5	24813	43466
1  	23169      	32    	31657.6	3588.82	23169	38584
2  	18835      	35    	29062.5	4333.46	18835	39392
3  	18835      	37    	27369  	4193.55	18835	35040
4  	18835      	34    	25119.5	3671.15	18835	33037
5  	17823      	40    	24793.5	3663.47	17823	32171
6  	17823      	39    	24804.9	4198.58	17823	35386
7  	17771      	38    	22950  	3509.43	17771	30938
8  	15864      	42    	23554  	4447.99	15864	33916
9  	15864      	38    	22905.6	4417.93	15864	34212
10 	15864      	37    	21953.1	4282.97	15864	32561
11 	15864      	41    	22228.7	3643.93	15864	29391
12 	15864      	38    	21961.8	4718.43	15864	35835
13 	15864      	39    	20467.7	3965.59	15864	32681
14 	15829      	43    	20173.6	4086.88	15829	29382
15 	15829      	39    	20121.2	3776.21	15829	28948
16 	15829      	40    	20379.2	4026.1 	15829	29657
17 	15829      	34    	19322.7	3845.89	15829	29915
18 	15829      	35    	19463.7	4091.17	15829	31805
19 	15829      	41    	20183.5	3960.27	15829	29063
20 	15829      	39    	18782.2	3774.67	15829	27182
21 	15829      	38    	19586  	3991.13	15829	27573
22 	15829      	33    	20844.9	4623.22	15829	33351
23 	15829      	39    	20362.7	4133.43	15829	29512
24 	15829      	42    	20450.8	3735.2 	15829	27993
25 	15829      	26    	20409  	4279.18	15829	31184
26 	15829      	40    	19389.7	4198.35	15829	30466
27 	15829      	38    	19951.8	3519.84	15829	25228
28 	15829      	42    	19369  	4002.26	15829	29597
29 	15829      	37    	19845.3	4133.25	15829	31326
30 	15829      	40    	19851.7	4050.35	15829	30482
31 	15829      	37    	20070.7	4212.8 	15829	30539
32 	15829      	39    	20487.8	4178.51	15829	31491
33 	15829      	32    	19947.4	4078.28	15829	29941
34 	15829      	38    	18541.3	3389.63	15829	26910
35 	15829      	36    	19516.2	3738   	15829	27268
36 	15248      	42    	19357.9	3644.73	15248	27844
37 	15248      	36    	19390.5	4114.18	15248	29472
38 	15248      	38    	19676.7	3913.04	15248	31192
39 	15248      	37    	19452.8	3841.33	15248	29393
40 	15248      	36    	19762.7	4379.49	14584	31598
41 	15248      	37    	18801  	3742.84	14584	29040
42 	14647      	38    	19233.2	4164.49	14584	28179
43 	14647      	35    	18486.7	3604.95	14584	26729
44 	14647      	36    	19066.1	3937.43	14584	27015
45 	14647      	41    	19170.2	3970.76	14584	29137
46 	14584      	34    	18277.5	3625.04	14584	26777
47 	14584      	39    	18335.8	4103.62	14584	29416
48 	14584      	39    	17968.2	3488.05	14584	24862
49 	14584      	33    	17749.4	3675.63	14584	28817
50 	14584      	41    	18265.3	3766.92	14584	26309
run 6: 14584.00 11 1254
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	24079      	50    	34616.9	3940.67	24079	43597
1  	23541      	34    	31728.1	3300.09	23541	40154
2  	17051      	36    	29608.3	4222.51	17051	36512
3  	17051      	39    	27483.3	4438.28	17051	36508
4  	17051      	37    	26054.2	4374.4 	17051	37595
5  	16703      	42    	23310.2	4139.61	16703	35357
6  	16703      	41    	21032.3	3242.53	16703	28168
7  	16703      	33    	21168.9	4133.03	16703	31718
8  	16702      	31    	20860.3	4138.36	16702	31201
9  	16702      	36    	22052.9	4953.1 	16702	35680
10 	16702      	43    	21429.7	4515.02	16702	30995
11 	16702      	36    	19761.3	3417.39	16702	28846
12 	16702      	40    	20095.3	3856   	16702	29316
13 	16702      	40    	20252  	3881.05	16702	30308
14 	16702      	40    	19857.7	3486.03	16702	27168
15 	14559      	34    	19224.4	3213.32	14559	29895
16 	14559      	41    	20068.3	3435.52	14559	27604
17 	14559      	38    	20832.1	4086.29	14559	31360
18 	14559      	39    	19583.2	4065.45	14559	30892
19 	14559      	36    	19877.8	4175.2 	14559	29251
20 	14559      	36    	19898.7	4162.85	14559	30024
21 	14559      	45    	18758.6	3790.81	14559	27336
22 	14559      	34    	18688.5	4092.01	14559	29036
23 	14559      	40    	20550.7	4811.27	14559	32593
24 	14559      	37    	19159.9	4040.34	14559	27750
25 	14559      	40    	19099.8	4624.09	14559	32360
26 	14559      	43    	19672.7	4787.99	14559	31702
27 	14559      	41    	19941.1	4775.67	14559	31672
28 	14559      	41    	19280.6	5049.77	14559	32693
29 	14559      	44    	20011.3	4371.25	14559	30981
30 	14559      	43    	19029.9	4823.57	14559	31954
31 	14559      	42    	18456.1	4466.74	14559	31589
32 	14559      	34    	19011.4	4734.7 	14559	32500
33 	14559      	41    	18987.2	4794.26	14559	30224
34 	14559      	37    	18502  	4066.88	14559	31057
35 	14559      	42    	18316.3	3995.39	14559	25465
36 	14559      	39    	17845.9	4035.5 	14559	26286
37 	14559      	40    	19198.1	4511.13	14559	31908
38 	14559      	31    	18963.1	4267.31	14559	30495
39 	14559      	40    	17746.4	3862.36	14559	26633
40 	14559      	41    	19300.6	4306.82	14559	28996
41 	14559      	34    	18490.8	4136.38	14559	29416
42 	14559      	38    	19386.2	4744.46	14559	35129
43 	14559      	41    	18825.8	3796.69	14559	26893
44 	14559      	37    	18131.9	4061.54	14559	28855
45 	14559      	34    	18040.7	3983.4 	14559	26129
46 	14559      	32    	17762.7	3750.16	14559	27182
47 	14559      	39    	19299.7	4494.91	14559	30777
48 	14559      	42    	17806.5	4172.47	14559	31000
49 	14559      	35    	18349  	4109.87	14559	26923
50 	14559      	34    	17807.3	4614.93	14559	32686
run 7: 14559.00 27 1235
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	26416      	50    	34710.4	3612.12	26416	42092
1  	24765      	40    	31270.4	2995.78	24765	40161
2  	21898      	40    	29780.6	3528.71	21898	39014
3  	20969      	22    	26868.6	3102.84	20969	33105
4  	15165      	36    	24611.8	3498.05	15165	32769
5  	15165      	40    	24103.6	3171.96	15165	32474
6  	15165      	44    	23583.9	4065.56	15165	30977
7  	15165      	39    	22656.4	3980.86	15165	30556
8  	15165      	35    	20410  	4230.69	15165	28540
9  	15014      	44    	20060.1	4491.19	15014	29772
10 	15014      	37    	20810  	4188.83	15014	29550
11 	15014      	35    	19753.2	4112.4 	15014	28611
12 	15014      	28    	18503.5	3670.08	15014	28472
13 	15014      	38    	19157.9	4665.48	15014	32484
14 	15014      	31    	18886  	4571.27	15014	30609
15 	14891      	34    	18396.3	3602.12	14891	27802
16 	14891      	41    	19889.8	4473.53	14891	29558
17 	14891      	39    	18715.5	3796.64	14891	26803
18 	14891      	37    	18441.3	3828.75	14891	27635
19 	14891      	45    	19263.2	4301.56	14891	28393
20 	14891      	38    	19272.7	4739.67	14891	31694
21 	14891      	35    	19402  	4496.76	14891	28324
22 	14891      	45    	19087.5	4005.72	14891	30851
23 	14891      	38    	19267.7	3806   	14891	27679
24 	14891      	38    	19646.1	4614.71	14891	31326
25 	14891      	37    	18715.5	3863.92	14891	27441
26 	14891      	30    	18183  	3596.08	14891	27531
27 	14891      	40    	19013.8	4426.27	14891	27649
28 	14891      	45    	20057.6	4624.72	14891	32146
29 	14891      	36    	19559  	4002.15	14891	25982
30 	14891      	38    	19574.8	4578.95	14891	31506
31 	14891      	39    	19216.2	4043.05	14891	30003
32 	14891      	39    	18619.8	3587.51	14891	27996
33 	14891      	42    	19722.3	4248.33	14891	30294
34 	14891      	40    	18875.3	4234.64	14891	30617
35 	14891      	32    	18586.3	3950.01	14891	28641
36 	14891      	38    	18232.3	4058.06	14891	28657
37 	14891      	37    	18202.8	4051.7 	14891	28311
38 	14891      	33    	17598.4	3942.81	14891	27955
39 	14891      	36    	17963  	3766.79	14891	26423
40 	14891      	37    	18595.5	4083.13	14891	28345
41 	14891      	39    	18565.4	4097.5 	14891	28203
42 	14891      	37    	18858.9	4288.85	14891	28721
43 	14891      	38    	18074.7	3875.34	14891	27760
44 	14891      	31    	17825.2	3887.7 	14891	27465
45 	14891      	35    	18142.6	3595.94	14891	27453
46 	14891      	42    	18710.5	4038.95	14891	27554
47 	14891      	40    	19749.4	4491.2 	14891	30248
48 	14891      	36    	18494.4	3761.61	14891	28710
49 	14891      	36    	19466.5	4622.54	14891	30709
50 	14891      	38    	19692.6	4280.66	14891	28476
run 8: 14891.00 7 1221
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	21621      	50    	34604.2	4027.69	21621	41731
1  	19555      	39    	30199.4	4320.74	19555	37347
2  	17108      	40    	25784.3	3845.62	17108	32763
3  	17108      	43    	25140.1	3866.46	17108	33844
4  	14682      	40    	24778.2	4168.77	14682	36126
5  	14682      	43    	23932.9	4541.15	14682	31439
6  	14682      	37    	22202.9	4937.49	14682	34285
7  	14682      	39    	20630  	4310.95	14682	33808
8  	14682      	33    	19799.8	3473.83	14682	26504
9  	14682      	35    	19585.4	4273.34	14682	31795
10 	14682      	34    	18995.5	4021.92	14682	27931
11 	14682      	38    	18262.2	3486.96	14682	27424
12 	14682      	40    	18450  	3842.23	14682	26332
13 	14682      	41    	18543.1	3901.7 	14682	26706
14 	14682      	30    	18779.8	3630.11	14682	25502
15 	14682      	36    	18915.3	3944.34	14682	26349
16 	14682      	44    	19536.6	3469.84	14682	26357
17 	14682      	42    	19372.6	3708.64	14682	27954
18 	14682      	38    	18823.6	3253.25	14682	25512
19 	14682      	36    	18991.3	3949.81	14682	29441
20 	14682      	42    	18530.7	3817.74	14682	27605
21 	14682      	34    	18909.2	3903.74	14682	27729
22 	14308      	37    	19075.9	3833.17	14308	27360
23 	14308      	35    	18331.1	3780.4 	14308	27225
24 	14308      	38    	19175.6	3984.87	14308	28742
25 	14308      	34    	18626.7	4375.85	14308	31257
26 	14308      	37    	18618.8	3472.8 	14308	26034
27 	14308      	40    	18789.1	3750.92	14308	30176
28 	14308      	40    	19022.9	4054.24	14089	29209
29 	14308      	37    	19542.3	3824.65	14089	27101
30 	14308      	41    	19363.2	3764.99	14089	27622
31 	14088      	41    	18883.1	4124.28	14088	27772
32 	14088      	35    	19279.3	4779.14	14088	32295
33 	14088      	30    	18519.5	4094.5 	14088	26551
34 	14088      	36    	18150.1	3517.9 	14088	24810
35 	14088      	40    	17809.8	3523.44	14088	25594
36 	14088      	39    	18630.4	3784.99	14088	28184
37 	14088      	33    	17712.1	4242.44	14088	29209
38 	14088      	36    	17291.2	3720.99	14088	25375
39 	14088      	45    	18417.2	3254.81	14088	23934
40 	14088      	38    	18402.9	3692.46	14088	27626
41 	14088      	38    	18645.6	4492.46	14088	32667
42 	14088      	36    	18150.4	4595.8 	14088	30099
43 	14088      	38    	17956.2	4139.86	14088	26539
44 	14088      	41    	18093.9	4246.63	14088	26690
45 	14088      	37    	17682.8	3743.14	14088	30514
46 	14088      	38    	18630.7	3986.06	14088	28453
47 	14088      	40    	18259.1	4040.21	14088	26327
48 	14088      	39    	18591.7	3910.65	14088	29969
49 	14088      	43    	19209.4	3969   	14088	26800
50 	14088      	31    	17671.2	3495.06	14088	25438
run 9: 14088.00 5 1272
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	15105      	50    	20152	2282.28	15105	23970
1  	12591      	37    	18525.3	2378.47	12591	23861
2  	12591      	39    	17482.8	3000.97	12591	23473
3  	12591      	40    	17064.5	2835.3 	12591	25408
4  	12591      	40    	17191.1	3049.87	12591	22755
5  	12591      	37    	16960.5	2909.91	12591	25382
6  	12591      	41    	16640.5	3027.01	12591	25769
7  	12591      	34    	16001.7	2974.75	12591	22746
8  	12591      	38    	16527.3	3639.53	12591	25769
9  	12591      	32    	14758.5	2700.12	12591	20884
10 	12591      	37    	16249.2	3730.79	12591	25769
11 	12591      	36    	16421.7	3258.5 	12591	21360
12 	12591      	40    	16514.5	3527.12	12591	22772
13 	12591      	38    	15785  	3150.73	12591	22746
14 	12591      	40    	15833.9	3107.9 	12591	22746
15 	12591      	37    	15714.5	3420.34	12591	23861
16 	12591      	35    	15877.3	3567.25	12591	25769
17 	12591      	34    	14876  	3124.26	12591	21201
18 	12591      	40    	14960.2	3157.28	12591	21347
19 	12591      	44    	15987.6	3603.19	12591	23081
20 	12591      	43    	16943.3	3883.22	12591	24729
run 0: 12591.00 155 506
gen	best_of_gen	nevals	avg    	std   	min  	max  
0  	12591      	50    	20556.6	2814.7	12591	25422
1  	12591      	41    	19026.4	2949.8	12591	25769
2  	12558      	39    	16961.7	3165.92	12558	25769
3  	12558      	31    	16195.5	3495.16	12558	25123
4  	12558      	39    	16370.6	3204.58	12558	25769
5  	12558      	33    	15540.1	3119.89	12558	23056
6  	12558      	34    	15803.5	3520.14	12558	22987
7  	12558      	41    	16379.6	3527.65	12558	25769
8  	12558      	34    	15574.8	3245.6 	12558	25408
9  	12558      	35    	15412.5	3196.53	12558	21698
10 	12558      	38    	14947.4	3235.45	12558	23500
11 	12558      	32    	14554.1	2952.25	12558	22181
12 	12558      	42    	15978.8	3667.07	12558	22755
13 	12558      	42    	16130.2	3249.37	12558	25769
14 	12558      	37    	15918.5	2973.07	12558	22987
15 	12558      	39    	15805.6	3286.91	12558	22772
16 	12558      	36    	15916.7	3098.06	12558	22181
17 	12558      	33    	15959.4	3635.83	12558	22755
18 	12558      	39    	16095.4	3290.78	12558	22087
19 	12558      	36    	15548.1	3076.79	12558	22755
20 	12558      	41    	16036.8	3026.77	12558	22499
run 1: 12558.00 137 512
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15283      	50    	20356.5	2318.66	15283	24580
1  	15283      	34    	19132.2	2366.14	15283	25382
2  	15283      	30    	18196.2	2247.83	15283	25785
3  	13151      	34    	17892.5	2534.08	12591	25382
4  	12591      	40    	17177.7	2699.14	12591	24729
5  	12591      	35    	16926.6	3722.95	12591	25408
6  	12591      	36    	16149  	3440.98	12591	25123
7  	12591      	38    	16540.2	3378.9 	12591	22746
8  	12591      	40    	15750.5	3491.77	12591	23081
9  	12591      	34    	15444  	3584.93	12591	22772
10 	12591      	39    	15922.2	3388.98	12591	22746
11 	12591      	37    	16498  	3281.17	12591	22746
12 	12591      	39    	16533.5	3307.45	12591	23081
13 	12591      	39    	16081.2	3886.16	12591	25769
14 	12591      	40    	15935.1	3269.45	12591	23081
15 	12591      	34    	15255  	3084.3 	12591	22093
16 	12591      	34    	15156.1	3333   	12591	23500
17 	12591      	42    	15944.3	3618.19	12591	25769
